"Index"	"date"	"asset"	"price"
561	"Sep 2014"	"FDAAX.Adjusted"	9.12
562	"Feb 2010"	"WFC.Adjusted"	24.78
563	"Mar 2010"	"WFC.Adjusted"	28.2
564	"Apr 2010"	"WFC.Adjusted"	30
565	"May 2010"	"WFC.Adjusted"	26.04
566	"Jun 2010"	"WFC.Adjusted"	23.23
567	"Jul 2010"	"WFC.Adjusted"	25.17
568	"Aug 2010"	"WFC.Adjusted"	21.41
569	"Sep 2010"	"WFC.Adjusted"	22.84
570	"Oct 2010"	"WFC.Adjusted"	23.69
571	"Nov 2010"	"WFC.Adjusted"	24.79
572	"Dec 2010"	"WFC.Adjusted"	28.23
573	"Jan 2011"	"WFC.Adjusted"	29.53
574	"Feb 2011"	"WFC.Adjusted"	29.43
575	"Mar 2011"	"WFC.Adjusted"	28.99
576	"Apr 2011"	"WFC.Adjusted"	26.62
577	"May 2011"	"WFC.Adjusted"	26.05
578	"Jun 2011"	"WFC.Adjusted"	25.76
579	"Jul 2011"	"WFC.Adjusted"	25.65
580	"Aug 2011"	"WFC.Adjusted"	24.07
581	"Sep 2011"	"WFC.Adjusted"	22.24
582	"Oct 2011"	"WFC.Adjusted"	23.89
583	"Nov 2011"	"WFC.Adjusted"	23.96
584	"Dec 2011"	"WFC.Adjusted"	25.54
585	"Jan 2012"	"WFC.Adjusted"	27.07
586	"Feb 2012"	"WFC.Adjusted"	29.11
587	"Mar 2012"	"WFC.Adjusted"	31.86
588	"Apr 2012"	"WFC.Adjusted"	31.19
589	"May 2012"	"WFC.Adjusted"	30.1
590	"Jun 2012"	"WFC.Adjusted"	31.41
591	"Jul 2012"	"WFC.Adjusted"	31.76
592	"Aug 2012"	"WFC.Adjusted"	32.17
593	"Sep 2012"	"WFC.Adjusted"	32.65
594	"Oct 2012"	"WFC.Adjusted"	31.85
595	"Nov 2012"	"WFC.Adjusted"	31.41
596	"Dec 2012"	"WFC.Adjusted"	32.52
597	"Jan 2013"	"WFC.Adjusted"	33.38
598	"Feb 2013"	"WFC.Adjusted"	33.62
599	"Mar 2013"	"WFC.Adjusted"	35.45
600	"Apr 2013"	"WFC.Adjusted"	36.4
601	"May 2013"	"WFC.Adjusted"	39.17
602	"Jun 2013"	"WFC.Adjusted"	39.86
603	"Jul 2013"	"WFC.Adjusted"	42.01
604	"Aug 2013"	"WFC.Adjusted"	39.95
605	"Sep 2013"	"WFC.Adjusted"	40.18
606	"Oct 2013"	"WFC.Adjusted"	41.52
607	"Nov 2013"	"WFC.Adjusted"	43.11
608	"Dec 2013"	"WFC.Adjusted"	44.46
609	"Jan 2014"	"WFC.Adjusted"	44.4
610	"Feb 2014"	"WFC.Adjusted"	45.77
611	"Mar 2014"	"WFC.Adjusted"	49.04
612	"Apr 2014"	"WFC.Adjusted"	48.94
613	"May 2014"	"WFC.Adjusted"	50.43
614	"Jun 2014"	"WFC.Adjusted"	52.2
615	"Jul 2014"	"WFC.Adjusted"	50.55
616	"Aug 2014"	"WFC.Adjusted"	51.44
617	"Sep 2014"	"WFC.Adjusted"	51.7
618	"Feb 2010"	"CVX.Adjusted"	62.26
619	"Mar 2010"	"CVX.Adjusted"	65.3
620	"Apr 2010"	"CVX.Adjusted"	70.13
621	"May 2010"	"CVX.Adjusted"	64.21
622	"Jun 2010"	"CVX.Adjusted"	58.98
623	"Jul 2010"	"CVX.Adjusted"	66.24
624	"Aug 2010"	"CVX.Adjusted"	64.99
625	"Sep 2010"	"CVX.Adjusted"	71.11
626	"Oct 2010"	"CVX.Adjusted"	72.46
627	"Nov 2010"	"CVX.Adjusted"	71.64
628	"Dec 2010"	"CVX.Adjusted"	80.74
629	"Jan 2011"	"CVX.Adjusted"	83.99
630	"Feb 2011"	"CVX.Adjusted"	92.49
631	"Mar 2011"	"CVX.Adjusted"	95.82
632	"Apr 2011"	"CVX.Adjusted"	97.56
633	"May 2011"	"CVX.Adjusted"	94.25
634	"Jun 2011"	"CVX.Adjusted"	92.39
635	"Jul 2011"	"CVX.Adjusted"	93.45
636	"Aug 2011"	"CVX.Adjusted"	89.5
637	"Sep 2011"	"CVX.Adjusted"	83.84
638	"Oct 2011"	"CVX.Adjusted"	95.13
639	"Nov 2011"	"CVX.Adjusted"	93.84
640	"Dec 2011"	"CVX.Adjusted"	97.11
641	"Jan 2012"	"CVX.Adjusted"	94.12
642	"Feb 2012"	"CVX.Adjusted"	100.36
643	"Mar 2012"	"CVX.Adjusted"	98.6
644	"Apr 2012"	"CVX.Adjusted"	98
645	"May 2012"	"CVX.Adjusted"	91.23
646	"Jun 2012"	"CVX.Adjusted"	97.9
647	"Jul 2012"	"CVX.Adjusted"	101.69
648	"Aug 2012"	"CVX.Adjusted"	104.92
649	"Sep 2012"	"CVX.Adjusted"	109.03
650	"Oct 2012"	"CVX.Adjusted"	103.12
651	"Nov 2012"	"CVX.Adjusted"	99.72
652	"Dec 2012"	"CVX.Adjusted"	102.03
653	"Jan 2013"	"CVX.Adjusted"	108.64
654	"Feb 2013"	"CVX.Adjusted"	111.39
655	"Mar 2013"	"CVX.Adjusted"	112.98
656	"Apr 2013"	"CVX.Adjusted"	116.01
657	"May 2013"	"CVX.Adjusted"	117.65
658	"Jun 2013"	"CVX.Adjusted"	113.43
659	"Jul 2013"	"CVX.Adjusted"	120.66
660	"Aug 2013"	"CVX.Adjusted"	116.38
661	"Sep 2013"	"CVX.Adjusted"	117.42
662	"Oct 2013"	"CVX.Adjusted"	115.93
663	"Nov 2013"	"CVX.Adjusted"	119.32
664	"Dec 2013"	"CVX.Adjusted"	121.73
665	"Jan 2014"	"CVX.Adjusted"	108.79
666	"Feb 2014"	"CVX.Adjusted"	113.39
667	"Mar 2014"	"CVX.Adjusted"	116.91
668	"Apr 2014"	"CVX.Adjusted"	123.41
669	"May 2014"	"CVX.Adjusted"	121.76
670	"Jun 2014"	"CVX.Adjusted"	129.45
671	"Jul 2014"	"CVX.Adjusted"	128.15
672	"Aug 2014"	"CVX.Adjusted"	129.45
673	"Sep 2014"	"CVX.Adjusted"	122.66
674	"Feb 2010"	"JNJ.Adjusted"	54.23
675	"Mar 2010"	"JNJ.Adjusted"	56.12
676	"Apr 2010"	"JNJ.Adjusted"	55.35
677	"May 2010"	"JNJ.Adjusted"	50.64
678	"Jun 2010"	"JNJ.Adjusted"	51.3
679	"Jul 2010"	"JNJ.Adjusted"	50.46
680	"Aug 2010"	"JNJ.Adjusted"	50
681	"Sep 2010"	"JNJ.Adjusted"	54.33
682	"Oct 2010"	"JNJ.Adjusted"	55.89
683	"Nov 2010"	"JNJ.Adjusted"	54.43
684	"Dec 2010"	"JNJ.Adjusted"	54.7
685	"Jan 2011"	"JNJ.Adjusted"	52.86
686	"Feb 2011"	"JNJ.Adjusted"	54.83
687	"Mar 2011"	"JNJ.Adjusted"	52.87
688	"Apr 2011"	"JNJ.Adjusted"	58.65
689	"May 2011"	"JNJ.Adjusted"	60.57
690	"Jun 2011"	"JNJ.Adjusted"	59.88
691	"Jul 2011"	"JNJ.Adjusted"	58.32
692	"Aug 2011"	"JNJ.Adjusted"	59.76
693	"Sep 2011"	"JNJ.Adjusted"	57.84
694	"Oct 2011"	"JNJ.Adjusted"	58.48
695	"Nov 2011"	"JNJ.Adjusted"	59.32
696	"Dec 2011"	"JNJ.Adjusted"	60.11
697	"Jan 2012"	"JNJ.Adjusted"	60.41
698	"Feb 2012"	"JNJ.Adjusted"	60.18
699	"Mar 2012"	"JNJ.Adjusted"	60.99
700	"Apr 2012"	"JNJ.Adjusted"	60.2
701	"May 2012"	"JNJ.Adjusted"	58.29
702	"Jun 2012"	"JNJ.Adjusted"	63.08
703	"Jul 2012"	"JNJ.Adjusted"	64.63
704	"Aug 2012"	"JNJ.Adjusted"	63.53
705	"Sep 2012"	"JNJ.Adjusted"	64.92
706	"Oct 2012"	"JNJ.Adjusted"	66.72
707	"Nov 2012"	"JNJ.Adjusted"	66.28
708	"Dec 2012"	"JNJ.Adjusted"	66.63
709	"Jan 2013"	"JNJ.Adjusted"	70.26
710	"Feb 2013"	"JNJ.Adjusted"	72.92
711	"Mar 2013"	"JNJ.Adjusted"	78.11
712	"Apr 2013"	"JNJ.Adjusted"	81.66
713	"May 2013"	"JNJ.Adjusted"	81.26
714	"Jun 2013"	"JNJ.Adjusted"	82.88
715	"Jul 2013"	"JNJ.Adjusted"	90.26
716	"Aug 2013"	"JNJ.Adjusted"	84.04
717	"Sep 2013"	"JNJ.Adjusted"	84.31
718	"Oct 2013"	"JNJ.Adjusted"	90.07
719	"Nov 2013"	"JNJ.Adjusted"	92.71
720	"Dec 2013"	"JNJ.Adjusted"	89.7
721	"Jan 2014"	"JNJ.Adjusted"	86.64
722	"Feb 2014"	"JNJ.Adjusted"	90.87
723	"Mar 2014"	"JNJ.Adjusted"	96.89
724	"Apr 2014"	"JNJ.Adjusted"	99.91
725	"May 2014"	"JNJ.Adjusted"	100.78
726	"Jun 2014"	"JNJ.Adjusted"	103.92
727	"Jul 2014"	"JNJ.Adjusted"	99.42
728	"Aug 2014"	"JNJ.Adjusted"	103.73
729	"Sep 2014"	"JNJ.Adjusted"	104.58
730	"Feb 2010"	"PPSIX.Adjusted"	6.89
731	"Mar 2010"	"PPSIX.Adjusted"	7.1
732	"Apr 2010"	"PPSIX.Adjusted"	7.12
733	"May 2010"	"PPSIX.Adjusted"	6.84
734	"Jun 2010"	"PPSIX.Adjusted"	6.97
735	"Jul 2010"	"PPSIX.Adjusted"	7.28
736	"Aug 2010"	"PPSIX.Adjusted"	7.49
737	"Sep 2010"	"PPSIX.Adjusted"	7.68
738	"Oct 2010"	"PPSIX.Adjusted"	7.75
739	"Nov 2010"	"PPSIX.Adjusted"	7.72
740	"Dec 2010"	"PPSIX.Adjusted"	7.74
741	"Jan 2011"	"PPSIX.Adjusted"	7.85
742	"Feb 2011"	"PPSIX.Adjusted"	7.96
743	"Mar 2011"	"PPSIX.Adjusted"	8.04
744	"Apr 2011"	"PPSIX.Adjusted"	8.16
745	"May 2011"	"PPSIX.Adjusted"	8.24
746	"Jun 2011"	"PPSIX.Adjusted"	8.18
747	"Jul 2011"	"PPSIX.Adjusted"	8.15
748	"Aug 2011"	"PPSIX.Adjusted"	7.97
749	"Sep 2011"	"PPSIX.Adjusted"	7.69
750	"Oct 2011"	"PPSIX.Adjusted"	7.96
751	"Nov 2011"	"PPSIX.Adjusted"	7.75
752	"Dec 2011"	"PPSIX.Adjusted"	7.85
753	"Jan 2012"	"PPSIX.Adjusted"	8.18
754	"Feb 2012"	"PPSIX.Adjusted"	8.39
755	"Mar 2012"	"PPSIX.Adjusted"	8.48
756	"Apr 2012"	"PPSIX.Adjusted"	8.5
757	"May 2012"	"PPSIX.Adjusted"	8.45
758	"Jun 2012"	"PPSIX.Adjusted"	8.61
759	"Jul 2012"	"PPSIX.Adjusted"	8.81
760	"Aug 2012"	"PPSIX.Adjusted"	8.97
761	"Sep 2012"	"PPSIX.Adjusted"	9.09
762	"Oct 2012"	"PPSIX.Adjusted"	9.25
763	"Nov 2012"	"PPSIX.Adjusted"	9.27
764	"Dec 2012"	"PPSIX.Adjusted"	9.36
765	"Jan 2013"	"PPSIX.Adjusted"	9.47
766	"Feb 2013"	"PPSIX.Adjusted"	9.54
767	"Mar 2013"	"PPSIX.Adjusted"	9.63
768	"Apr 2013"	"PPSIX.Adjusted"	9.76
769	"May 2013"	"PPSIX.Adjusted"	9.75
770	"Jun 2013"	"PPSIX.Adjusted"	9.47
771	"Jul 2013"	"PPSIX.Adjusted"	9.5
772	"Aug 2013"	"PPSIX.Adjusted"	9.36
773	"Sep 2013"	"PPSIX.Adjusted"	9.38
774	"Oct 2013"	"PPSIX.Adjusted"	9.54
775	"Nov 2013"	"PPSIX.Adjusted"	9.57
776	"Dec 2013"	"PPSIX.Adjusted"	9.53
777	"Jan 2014"	"PPSIX.Adjusted"	9.71
778	"Feb 2014"	"PPSIX.Adjusted"	9.9
779	"Mar 2014"	"PPSIX.Adjusted"	10.04
780	"Apr 2014"	"PPSIX.Adjusted"	10.22
781	"May 2014"	"PPSIX.Adjusted"	10.37
782	"Jun 2014"	"PPSIX.Adjusted"	10.44
783	"Jul 2014"	"PPSIX.Adjusted"	10.44
784	"Aug 2014"	"PPSIX.Adjusted"	10.51
785	"Sep 2014"	"PPSIX.Adjusted"	10.42
786	"Feb 2010"	"XOM.Adjusted"	57.86
787	"Mar 2010"	"XOM.Adjusted"	59.62
788	"Apr 2010"	"XOM.Adjusted"	60.33
789	"May 2010"	"XOM.Adjusted"	54.18
790	"Jun 2010"	"XOM.Adjusted"	51.15
791	"Jul 2010"	"XOM.Adjusted"	53.49
792	"Aug 2010"	"XOM.Adjusted"	53.35
793	"Sep 2010"	"XOM.Adjusted"	55.77
794	"Oct 2010"	"XOM.Adjusted"	60.02
795	"Nov 2010"	"XOM.Adjusted"	63.18
796	"Dec 2010"	"XOM.Adjusted"	66.42
797	"Jan 2011"	"XOM.Adjusted"	73.28
798	"Feb 2011"	"XOM.Adjusted"	78.1
799	"Mar 2011"	"XOM.Adjusted"	76.82
800	"Apr 2011"	"XOM.Adjusted"	80.33
801	"May 2011"	"XOM.Adjusted"	76.65
802	"Jun 2011"	"XOM.Adjusted"	74.73
803	"Jul 2011"	"XOM.Adjusted"	73.27
804	"Aug 2011"	"XOM.Adjusted"	68.42
805	"Sep 2011"	"XOM.Adjusted"	67.13
806	"Oct 2011"	"XOM.Adjusted"	72.18
807	"Nov 2011"	"XOM.Adjusted"	74.8
808	"Dec 2011"	"XOM.Adjusted"	78.81
809	"Jan 2012"	"XOM.Adjusted"	77.86
810	"Feb 2012"	"XOM.Adjusted"	80.87
811	"Mar 2012"	"XOM.Adjusted"	81.09
812	"Apr 2012"	"XOM.Adjusted"	80.72
813	"May 2012"	"XOM.Adjusted"	74.02
814	"Jun 2012"	"XOM.Adjusted"	80.55
815	"Jul 2012"	"XOM.Adjusted"	81.76
816	"Aug 2012"	"XOM.Adjusted"	82.72
817	"Sep 2012"	"XOM.Adjusted"	86.65
818	"Oct 2012"	"XOM.Adjusted"	86.38
819	"Nov 2012"	"XOM.Adjusted"	84.03
820	"Dec 2012"	"XOM.Adjusted"	82.52
821	"Jan 2013"	"XOM.Adjusted"	85.78
822	"Feb 2013"	"XOM.Adjusted"	85.92
823	"Mar 2013"	"XOM.Adjusted"	86.46
824	"Apr 2013"	"XOM.Adjusted"	85.39
825	"May 2013"	"XOM.Adjusted"	87.41
826	"Jun 2013"	"XOM.Adjusted"	87.29
827	"Jul 2013"	"XOM.Adjusted"	90.58
828	"Aug 2013"	"XOM.Adjusted"	84.79
829	"Sep 2013"	"XOM.Adjusted"	83.7
830	"Oct 2013"	"XOM.Adjusted"	87.18
831	"Nov 2013"	"XOM.Adjusted"	91.56
832	"Dec 2013"	"XOM.Adjusted"	99.12
833	"Jan 2014"	"XOM.Adjusted"	90.27
834	"Feb 2014"	"XOM.Adjusted"	94.96
835	"Mar 2014"	"XOM.Adjusted"	96.35
836	"Apr 2014"	"XOM.Adjusted"	101.02
837	"May 2014"	"XOM.Adjusted"	99.83
838	"Jun 2014"	"XOM.Adjusted"	99.98
839	"Jul 2014"	"XOM.Adjusted"	98.26
840	"Aug 2014"	"XOM.Adjusted"	99.46
841	"Sep 2014"	"XOM.Adjusted"	95.78
842	"Feb 2010"	"AMGN.Adjusted"	53.15
843	"Mar 2010"	"AMGN.Adjusted"	56.18
844	"Apr 2010"	"AMGN.Adjusted"	53.8
845	"May 2010"	"AMGN.Adjusted"	48.61
846	"Jun 2010"	"AMGN.Adjusted"	49.38
847	"Jul 2010"	"AMGN.Adjusted"	51.19
848	"Aug 2010"	"AMGN.Adjusted"	47.92
849	"Sep 2010"	"AMGN.Adjusted"	51.74
850	"Oct 2010"	"AMGN.Adjusted"	53.69
851	"Nov 2010"	"AMGN.Adjusted"	49.47
852	"Dec 2010"	"AMGN.Adjusted"	51.54
853	"Jan 2011"	"AMGN.Adjusted"	51.71
854	"Feb 2011"	"AMGN.Adjusted"	48.19
855	"Mar 2011"	"AMGN.Adjusted"	50.18
856	"Apr 2011"	"AMGN.Adjusted"	53.37
857	"May 2011"	"AMGN.Adjusted"	56.84
858	"Jun 2011"	"AMGN.Adjusted"	54.78
859	"Jul 2011"	"AMGN.Adjusted"	51.35
860	"Aug 2011"	"AMGN.Adjusted"	52.29
861	"Sep 2011"	"AMGN.Adjusted"	51.88
862	"Oct 2011"	"AMGN.Adjusted"	54.06
863	"Nov 2011"	"AMGN.Adjusted"	54.93
864	"Dec 2011"	"AMGN.Adjusted"	60.91
865	"Jan 2012"	"AMGN.Adjusted"	64.44
866	"Feb 2012"	"AMGN.Adjusted"	64.86
867	"Mar 2012"	"AMGN.Adjusted"	64.82
868	"Apr 2012"	"AMGN.Adjusted"	67.82
869	"May 2012"	"AMGN.Adjusted"	66.64
870	"Jun 2012"	"AMGN.Adjusted"	69.89
871	"Jul 2012"	"AMGN.Adjusted"	79.18
872	"Aug 2012"	"AMGN.Adjusted"	80.8
873	"Sep 2012"	"AMGN.Adjusted"	81.15
874	"Oct 2012"	"AMGN.Adjusted"	83.27
875	"Nov 2012"	"AMGN.Adjusted"	85.85
876	"Dec 2012"	"AMGN.Adjusted"	83.34
877	"Jan 2013"	"AMGN.Adjusted"	82.63
878	"Feb 2013"	"AMGN.Adjusted"	89
879	"Mar 2013"	"AMGN.Adjusted"	99.65
880	"Apr 2013"	"AMGN.Adjusted"	101.3
881	"May 2013"	"AMGN.Adjusted"	98.16
882	"Jun 2013"	"AMGN.Adjusted"	96.33
883	"Jul 2013"	"AMGN.Adjusted"	105.73
884	"Aug 2013"	"AMGN.Adjusted"	106.83
885	"Sep 2013"	"AMGN.Adjusted"	109.76
886	"Oct 2013"	"AMGN.Adjusted"	113.89
887	"Nov 2013"	"AMGN.Adjusted"	112.34
888	"Dec 2013"	"AMGN.Adjusted"	112.34
889	"Jan 2014"	"AMGN.Adjusted"	117.14
890	"Feb 2014"	"AMGN.Adjusted"	122.75
891	"Mar 2014"	"AMGN.Adjusted"	122.08
892	"Apr 2014"	"AMGN.Adjusted"	110.61
893	"May 2014"	"AMGN.Adjusted"	115.43
894	"Jun 2014"	"AMGN.Adjusted"	117.8
895	"Jul 2014"	"AMGN.Adjusted"	126.78
896	"Aug 2014"	"AMGN.Adjusted"	139.38
897	"Sep 2014"	"AMGN.Adjusted"	137.89
898	"Feb 2010"	"PCLN.Adjusted"	226.71
899	"Mar 2010"	"PCLN.Adjusted"	255
900	"Apr 2010"	"PCLN.Adjusted"	262.05
901	"May 2010"	"PCLN.Adjusted"	191.16
902	"Jun 2010"	"PCLN.Adjusted"	176.54
903	"Jul 2010"	"PCLN.Adjusted"	224.4
904	"Aug 2010"	"PCLN.Adjusted"	291.48
905	"Sep 2010"	"PCLN.Adjusted"	348.34
906	"Oct 2010"	"PCLN.Adjusted"	376.81
907	"Nov 2010"	"PCLN.Adjusted"	394.05
908	"Dec 2010"	"PCLN.Adjusted"	399.55
909	"Jan 2011"	"PCLN.Adjusted"	428.52
910	"Feb 2011"	"PCLN.Adjusted"	453.88
911	"Mar 2011"	"PCLN.Adjusted"	506.44
912	"Apr 2011"	"PCLN.Adjusted"	547.01
913	"May 2011"	"PCLN.Adjusted"	515.19
914	"Jun 2011"	"PCLN.Adjusted"	511.93
915	"Jul 2011"	"PCLN.Adjusted"	537.65
916	"Aug 2011"	"PCLN.Adjusted"	537.26
917	"Sep 2011"	"PCLN.Adjusted"	449.46
918	"Oct 2011"	"PCLN.Adjusted"	507.72
919	"Nov 2011"	"PCLN.Adjusted"	485.89
920	"Dec 2011"	"PCLN.Adjusted"	467.71
921	"Jan 2012"	"PCLN.Adjusted"	529.49
922	"Feb 2012"	"PCLN.Adjusted"	627.02
923	"Mar 2012"	"PCLN.Adjusted"	717.5
924	"Apr 2012"	"PCLN.Adjusted"	760.82
925	"May 2012"	"PCLN.Adjusted"	625.49
926	"Jun 2012"	"PCLN.Adjusted"	664.52
927	"Jul 2012"	"PCLN.Adjusted"	661.74
928	"Aug 2012"	"PCLN.Adjusted"	604.57
929	"Sep 2012"	"PCLN.Adjusted"	619.07
930	"Oct 2012"	"PCLN.Adjusted"	573.77
931	"Nov 2012"	"PCLN.Adjusted"	663.19
932	"Dec 2012"	"PCLN.Adjusted"	620.39
933	"Jan 2013"	"PCLN.Adjusted"	685.47
934	"Feb 2013"	"PCLN.Adjusted"	689.11
935	"Mar 2013"	"PCLN.Adjusted"	688.16
936	"Apr 2013"	"PCLN.Adjusted"	695.99
937	"May 2013"	"PCLN.Adjusted"	803.93
938	"Jun 2013"	"PCLN.Adjusted"	826.67
939	"Jul 2013"	"PCLN.Adjusted"	875.67
940	"Aug 2013"	"PCLN.Adjusted"	938.53
941	"Sep 2013"	"PCLN.Adjusted"	1010.95
942	"Oct 2013"	"PCLN.Adjusted"	1053.83
943	"Nov 2013"	"PCLN.Adjusted"	1192.33
944	"Dec 2013"	"PCLN.Adjusted"	1162.4
945	"Jan 2014"	"PCLN.Adjusted"	1144.89
946	"Feb 2014"	"PCLN.Adjusted"	1348.84
947	"Mar 2014"	"PCLN.Adjusted"	1191.89
948	"Apr 2014"	"PCLN.Adjusted"	1157.75
949	"May 2014"	"PCLN.Adjusted"	1278.63
950	"Jun 2014"	"PCLN.Adjusted"	1203
951	"Jul 2014"	"PCLN.Adjusted"	1242.45
952	"Aug 2014"	"PCLN.Adjusted"	1244.31
953	"Sep 2014"	"PCLN.Adjusted"	1163.94
954	"Feb 2010"	"MSFT.Adjusted"	25.41
955	"Mar 2010"	"MSFT.Adjusted"	25.96
956	"Apr 2010"	"MSFT.Adjusted"	27.07
957	"May 2010"	"MSFT.Adjusted"	22.97
958	"Jun 2010"	"MSFT.Adjusted"	20.49
959	"Jul 2010"	"MSFT.Adjusted"	22.98
960	"Aug 2010"	"MSFT.Adjusted"	21.01
961	"Sep 2010"	"MSFT.Adjusted"	21.92
962	"Oct 2010"	"MSFT.Adjusted"	23.87
963	"Nov 2010"	"MSFT.Adjusted"	22.75
964	"Dec 2010"	"MSFT.Adjusted"	25.14
965	"Jan 2011"	"MSFT.Adjusted"	24.97
966	"Feb 2011"	"MSFT.Adjusted"	24.08
967	"Mar 2011"	"MSFT.Adjusted"	23
968	"Apr 2011"	"MSFT.Adjusted"	23.48
969	"May 2011"	"MSFT.Adjusted"	22.81
970	"Jun 2011"	"MSFT.Adjusted"	23.71
971	"Jul 2011"	"MSFT.Adjusted"	24.99
972	"Aug 2011"	"MSFT.Adjusted"	24.41
973	"Sep 2011"	"MSFT.Adjusted"	22.84
974	"Oct 2011"	"MSFT.Adjusted"	24.44
975	"Nov 2011"	"MSFT.Adjusted"	23.65
976	"Dec 2011"	"MSFT.Adjusted"	24
977	"Jan 2012"	"MSFT.Adjusted"	27.3
978	"Feb 2012"	"MSFT.Adjusted"	29.54
979	"Mar 2012"	"MSFT.Adjusted"	30.02
980	"Apr 2012"	"MSFT.Adjusted"	29.8
981	"May 2012"	"MSFT.Adjusted"	27.34
982	"Jun 2012"	"MSFT.Adjusted"	28.66
983	"Jul 2012"	"MSFT.Adjusted"	27.61
984	"Aug 2012"	"MSFT.Adjusted"	29.06
985	"Sep 2012"	"MSFT.Adjusted"	28.06
986	"Oct 2012"	"MSFT.Adjusted"	26.91
987	"Nov 2012"	"MSFT.Adjusted"	25.31
988	"Dec 2012"	"MSFT.Adjusted"	25.39
989	"Jan 2013"	"MSFT.Adjusted"	26.1
990	"Feb 2013"	"MSFT.Adjusted"	26.65
991	"Mar 2013"	"MSFT.Adjusted"	27.43
992	"Apr 2013"	"MSFT.Adjusted"	31.73
993	"May 2013"	"MSFT.Adjusted"	33.69
994	"Jun 2013"	"MSFT.Adjusted"	33.34
995	"Jul 2013"	"MSFT.Adjusted"	30.74
996	"Aug 2013"	"MSFT.Adjusted"	32.47
997	"Sep 2013"	"MSFT.Adjusted"	32.35
998	"Oct 2013"	"MSFT.Adjusted"	34.42
999	"Nov 2013"	"MSFT.Adjusted"	37.35
1000	"Dec 2013"	"MSFT.Adjusted"	36.64
1001	"Jan 2014"	"MSFT.Adjusted"	37.06
1002	"Feb 2014"	"MSFT.Adjusted"	37.81
1003	"Mar 2014"	"MSFT.Adjusted"	40.45
1004	"Apr 2014"	"MSFT.Adjusted"	39.87
1005	"May 2014"	"MSFT.Adjusted"	40.69
1006	"Jun 2014"	"MSFT.Adjusted"	41.44
1007	"Jul 2014"	"MSFT.Adjusted"	42.89
1008	"Aug 2014"	"MSFT.Adjusted"	45.43
1009	"Sep 2014"	"MSFT.Adjusted"	46.7
1010	"Feb 2010"	"PEP.Adjusted"	54.23
1011	"Mar 2010"	"PEP.Adjusted"	57.84
1012	"Apr 2010"	"PEP.Adjusted"	57.02
1013	"May 2010"	"PEP.Adjusted"	54.98
1014	"Jun 2010"	"PEP.Adjusted"	53.69
1015	"Jul 2010"	"PEP.Adjusted"	57.18
1016	"Aug 2010"	"PEP.Adjusted"	56.54
1017	"Sep 2010"	"PEP.Adjusted"	58.97
1018	"Oct 2010"	"PEP.Adjusted"	57.96
1019	"Nov 2010"	"PEP.Adjusted"	57.37
1020	"Dec 2010"	"PEP.Adjusted"	58.42
1021	"Jan 2011"	"PEP.Adjusted"	57.51
1022	"Feb 2011"	"PEP.Adjusted"	56.71
1023	"Mar 2011"	"PEP.Adjusted"	58.04
1024	"Apr 2011"	"PEP.Adjusted"	62.08
1025	"May 2011"	"PEP.Adjusted"	64.09
1026	"Jun 2011"	"PEP.Adjusted"	63.93
1027	"Jul 2011"	"PEP.Adjusted"	58.13
1028	"Aug 2011"	"PEP.Adjusted"	58.95
1029	"Sep 2011"	"PEP.Adjusted"	56.64
1030	"Oct 2011"	"PEP.Adjusted"	57.6
1031	"Nov 2011"	"PEP.Adjusted"	59.04
1032	"Dec 2011"	"PEP.Adjusted"	61.2
1033	"Jan 2012"	"PEP.Adjusted"	60.58
1034	"Feb 2012"	"PEP.Adjusted"	58.53
1035	"Mar 2012"	"PEP.Adjusted"	61.7
1036	"Apr 2012"	"PEP.Adjusted"	61.38
1037	"May 2012"	"PEP.Adjusted"	63.59
1038	"Jun 2012"	"PEP.Adjusted"	66.23
1039	"Jul 2012"	"PEP.Adjusted"	68.17
1040	"Aug 2012"	"PEP.Adjusted"	67.89
1041	"Sep 2012"	"PEP.Adjusted"	66.83
1042	"Oct 2012"	"PEP.Adjusted"	65.38
1043	"Nov 2012"	"PEP.Adjusted"	66.3
1044	"Dec 2012"	"PEP.Adjusted"	65.12
1045	"Jan 2013"	"PEP.Adjusted"	69.32
1046	"Feb 2013"	"PEP.Adjusted"	72.62
1047	"Mar 2013"	"PEP.Adjusted"	75.82
1048	"Apr 2013"	"PEP.Adjusted"	79.04
1049	"May 2013"	"PEP.Adjusted"	77.41
1050	"Jun 2013"	"PEP.Adjusted"	78.94
1051	"Jul 2013"	"PEP.Adjusted"	80.62
1052	"Aug 2013"	"PEP.Adjusted"	76.95
1053	"Sep 2013"	"PEP.Adjusted"	77.27
1054	"Oct 2013"	"PEP.Adjusted"	81.73
1055	"Nov 2013"	"PEP.Adjusted"	82.09
1056	"Dec 2013"	"PEP.Adjusted"	81.17
1057	"Jan 2014"	"PEP.Adjusted"	78.64
1058	"Feb 2014"	"PEP.Adjusted"	78.36
1059	"Mar 2014"	"PEP.Adjusted"	82.29
1060	"Apr 2014"	"PEP.Adjusted"	84.65
1061	"May 2014"	"PEP.Adjusted"	87.05
1062	"Jun 2014"	"PEP.Adjusted"	88.71
1063	"Jul 2014"	"PEP.Adjusted"	87.48
1064	"Aug 2014"	"PEP.Adjusted"	91.83
1065	"Sep 2014"	"PEP.Adjusted"	90.87
1066	"Feb 2010"	"PG.Adjusted"	54.88
